experiment_id: 4
number_generations: 2500
number_validation_runs: 50
number_rounds: 3
maximum_env_seed: 100000
environment
	type: GymMujoco
	name: Hopper-v2
optimizer
	type: CMA-ES-Deap
	population_size: 200
	sigma: 2.0
brain
	type: ELMANNN
	hidden_layer_structure: [20]
	use_bias: True
elapsed_time: 16726.78304195404

Genome Size: 700
Free Parameters: {'layer 0': {'input_weight_matrix': 220, 'hidden_weight_matrix': 400, 'bias': 20}, 'output_weight_matrix': 60}
Inputs: 11
Outputs: 3

------------------------------------------------------------------------------------------
gen     min           mean          max           best          elapsed time (s)
------------------------------------------------------------------------------------------
0       -11.75        8.37          71.38         52.74         8.43          
1       -8.58         11.13         141.96        148.55        0.96          
2       -8.93         11.06         130.37        148.55        1.14          
3       -5.74         14.64         213.07        168.82        1.04          
4       -6.48         14.49         128.76        168.82        1.02          
5       -6.87         14.96         123.05        168.82        1.01          
6       -4.08         17.58         163.87        168.82        0.93          
7       -8.22         19.73         108.50        168.82        0.97          
8       -4.21         24.47         143.52        168.82        0.98          
9       -2.07         31.21         203.30        168.82        1.19          
10      -6.17         32.08         196.87        169.57        1.05          
11      -5.41         39.72         202.91        169.57        1.10          
12      -6.48         41.65         159.29        169.57        1.33          
13      -7.61         42.91         188.26        169.57        1.08          
14      1.16          44.95         183.58        169.57        1.18          
15      -4.15         56.08         217.20        177.98        1.24          
16      -16.14        53.85         188.65        177.98        1.33          
17      -2.61         64.35         209.59        181.11        1.33          
18      -2.68         65.80         263.97        186.55        1.45          
19      -2.51         71.79         241.96        186.55        1.40          
20      -6.38         86.57         322.81        257.33        1.33          
21      -7.63         87.96         245.66        257.33        1.35          
22      -5.15         95.08         240.39        257.33        1.52          
23      -4.60         91.88         437.36        381.45        2.17          
24      -23.30        90.92         563.00        472.17        2.68          
25      -10.64        88.11         447.21        472.17        1.82          
26      -9.82         97.20         239.30        472.17        1.53          
27      -17.67        100.84        424.06        472.17        2.17          
28      -18.30        95.66         307.09        472.17        1.96          
29      -1.34         99.46         308.58        472.17        1.72          
30      -6.28         105.34        302.51        472.17        1.74          
31      -3.37         103.64        327.74        472.17        1.65          
32      -21.20        90.73         276.12        472.17        1.67          
33      -3.40         106.05        339.79        472.17        2.18          
34      -4.38         106.73        352.20        472.17        1.97          
35      -35.51        111.49        336.01        472.17        1.98          
36      -12.30        109.73        378.63        472.17        2.24          
37      -1.96         114.72        492.98        472.17        2.45          
38      -0.63         114.02        306.04        472.17        1.90          
39      -14.32        113.91        425.44        472.17        2.16          
40      -10.75        123.47        388.65        472.17        2.36          
41      -11.25        119.00        367.10        490.99        2.55          
42      -24.95        122.53        438.71        490.99        2.26          
43      -15.81        124.32        334.64        490.99        2.22          
44      -9.13         123.27        396.62        490.99        2.31          
45      -26.59        131.70        496.42        520.97        3.11          
46      -16.10        120.10        411.93        520.97        2.36          
47      -20.24        127.27        492.01        520.97        2.43          
48      -10.18        120.59        485.65        520.97        2.67          
49      -7.44         139.29        455.07        520.97        2.74          
50      -12.26        126.82        319.67        520.97        2.18          
51      -12.98        141.63        557.28        527.40        3.00          
52      -31.40        142.30        541.97        527.40        3.02          
53      -3.97         146.13        534.13        527.40        2.73          
54      3.38          164.12        558.32        552.78        3.36          
55      -11.34        147.80        553.31        552.78        3.09          
56      -27.77        134.96        492.60        552.78        2.87          
57      -15.27        155.28        587.08        552.78        2.94          
58      -24.50        139.40        541.07        552.78        2.87          
59      -11.48        132.76        535.02        552.78        2.97          
60      -6.62         142.17        444.83        552.78        3.21          
61      -0.55         149.53        530.39        552.78        3.05          
62      -9.34         162.40        675.18        568.76        3.33          
63      -4.10         163.82        546.72        568.76        3.37          
64      -11.80        148.71        573.54        568.76        3.11          
